Gehrich01,Baseball Magazine All-Star,1937,ML,,2B
Whitnpi01,Baseball Magazine All-Star,1937,ML,,3B
Dickebi01,Baseball Magazine All-Star,1937,ML,,C
Dimagjo01,Baseball Magazine All-Star,1937,ML,,CF
Medwijo01,Baseball Magazine All-Star,1937,ML,,LF
Hubbeca01,Baseball Magazine All-Star,1937,ML,,P1
Gomezle01,Baseball Magazine All-Star,1937,ML,,P2
Fettelo01,Baseball Magazine All-Star,1937,ML,,P3
Warnelo01,Baseball Magazine All-Star,1937,ML,,P4
Wanerpa01,Baseball Magazine All-Star,1937,ML,,RF
Applilu01,Baseball Magazine All-Star,1937,ML,,SS
Mizejo01,Baseball Magazine All-Star,1937,NL,,1B
Hermabi01,Baseball Magazine All-Star,1937,NL,,2B
Whitnpi01,Baseball Magazine All-Star,1937,NL,,3B
Hartnga01,Baseball Magazine All-Star,1937,NL,,C
Demarfr02,Baseball Magazine All-Star,1937,NL,,CF
Medwijo01,Baseball Magazine All-Star,1937,NL,,LF
Hubbeca01,Baseball Magazine All-Star,1937,NL,,P1
Fettelo01,Baseball Magazine All-Star,1937,NL,,P2
Turneji01,Baseball Magazine All-Star,1937,NL,,P3
Warnelo01,Baseball Magazine All-Star,1937,NL,,P4
Wanerpa01,Baseball Magazine All-Star,1937,NL,,RF
Vaughar01,Baseball Magazine All-Star,1937,NL,,SS
Gehrich01,Most Valuable Player,1937,AL,,
Medwijo01,Most Valuable Player,1937,NL,,
Gomezle01,Pitching Triple Crown,1937,AL,,
Medwijo01,Triple Crown,1937,NL,,
Gehrilo01,TSN All-Star,1937,ML,,1B
Gehrich01,TSN All-Star,1937,ML,,2B
Rolfere01,TSN All-Star,1937,ML,,3B
Hartnga01,TSN All-Star,1937,ML,,C
Dimagjo01,TSN All-Star,1937,ML,,OF
Medwijo01,TSN All-Star,1937,ML,,OF
Wanerpa01,TSN All-Star,1937,ML,,OF
Hubbeca01,TSN All-Star,1937,ML,,P
Ruffire01,TSN All-Star,1937,ML,,P
Bartedi01,TSN All-Star,1937,ML,,SS
Gehrich01,TSN Guide MVP,1937,AL,,
Medwijo01,TSN Guide MVP,1937,NL,,
Allenjo02,TSN Major League Player of the Year,1937,ML,,
Foxxji01,Baseball Magazine All-Star,1938,AL,,1B
Gehrich01,Baseball Magazine All-Star,1938,AL,,2B
Rolfere01,Baseball Magazine All-Star,1938,AL,,3B
Dickebi01,Baseball Magazine All-Star,1938,AL,,C1
Hemslro01,Baseball Magazine All-Star,1938,AL,,C2
Dimagjo01,Baseball Magazine All-Star,1938,AL,,CF
Heathje01,Baseball Magazine All-Star,1938,AL,,LF
Ruffire01,Baseball Magazine All-Star,1938,AL,,P1
Gomezle01,Baseball Magazine All-Star,1938,AL,,P2
Grovele01,Baseball Magazine All-Star,1938,AL,,P3
Allenjo02,Baseball Magazine All-Star,1938,AL,,P4
Newsobo01,Baseball Magazine All-Star,1938,AL,,P5
Averiea01,Baseball Magazine All-Star,1938,AL,,RF
Cronijo01,Baseball Magazine All-Star,1938,AL,,SS
Foxxji01,Baseball Magazine All-Star,1938,ML,,1B
Gehrich01,Baseball Magazine All-Star,1938,ML,,2B
Rolfere01,Baseball Magazine All-Star,1938,ML,,3B
Dickebi01,Baseball Magazine All-Star,1938,ML,,C
Dimagjo01,Baseball Magazine All-Star,1938,ML,,CF
Medwijo01,Baseball Magazine All-Star,1938,ML,,LF
Ruffire01,Baseball Magazine All-Star,1938,ML,,P1
Derripa01,Baseball Magazine All-Star,1938,ML,,P2
Vandejo01,Baseball Magazine All-Star,1938,ML,,P3
Ottme01,Baseball Magazine All-Star,1938,ML,,RF
Vaughar01,Baseball Magazine All-Star,1938,ML,,SS
Mccorfr01,Baseball Magazine All-Star,1938,NL,,1B
Hermabi01,Baseball Magazine All-Star,1938,NL,,2B
Hackst01,Baseball Magazine All-Star,1938,NL,,3B
Lombaer01,Baseball Magazine All-Star,1938,NL,,C1
Danniha01,Baseball Magazine All-Star,1938,NL,,C2
Ottme01,Baseball Magazine All-Star,1938,NL,,CF
Medwijo01,Baseball Magazine All-Star,1938,NL,,LF
Derripa01,Baseball Magazine All-Star,1938,NL,,P1
Hubbeca01,Baseball Magazine All-Star,1938,NL,,P2
Leebi02,Baseball Magazine All-Star,1938,NL,,P3
Vandejo01,Baseball Magazine All-Star,1938,NL,,P4
Turneji01,Baseball Magazine All-Star,1938,NL,,P5
Goodmiv01,Baseball Magazine All-Star,1938,NL,,RF
Vaughar01,Baseball Magazine All-Star,1938,NL,,SS
Foxxji01,Most Valuable Player,1938,AL,,
Lombaer01,Most Valuable Player,1938,NL,,
Foxxji01,TSN All-Star,1938,ML,,1B
Gehrich01,TSN All-Star,1938,ML,,2B
Rolfere01,TSN All-Star,1938,ML,,3B
Dickebi01,TSN All-Star,1938,ML,,C
Dimagjo01,TSN All-Star,1938,ML,,OF
Medwijo01,TSN All-Star,1938,ML,,OF
Ottme01,TSN All-Star,1938,ML,,OF
Gomezle01,TSN All-Star,1938,ML,,P
Ruffire01,TSN All-Star,1938,ML,,P
Vandejo01,TSN All-Star,1938,ML,,P
Cronijo01,TSN All-Star,1938,ML,,SS
Foxxji01,TSN Guide MVP,1938,AL,,
Lombaer01,TSN Guide MVP,1938,NL,,
Vandejo01,TSN Major League Player of the Year,1938,ML,,
Foxxji01,Baseball Magazine All-Star,1939,AL,,1B
Gordojo01,Baseball Magazine All-Star,1939,AL,,2B
Rolfere01,Baseball Magazine All-Star,1939,AL,,3B
Dickebi01,Baseball Magazine All-Star,1939,AL,,C
Dimagjo01,Baseball Magazine All-Star,1939,AL,,CF
Johnsbo01,Baseball Magazine All-Star,1939,AL,,LF
Fellebo01,Baseball Magazine All-Star,1939,AL,,P1
Ruffire01,Baseball Magazine All-Star,1939,AL,,P2
Leonadu02,Baseball Magazine All-Star,1939,AL,,P3
Willite01,Baseball Magazine All-Star,1939,AL,,RF
Cronijo01,Baseball Magazine All-Star,1939,AL,,SS
Foxxji01,Baseball Magazine All-Star,1939,ML,,1B
Gordojo01,Baseball Magazine All-Star,1939,ML,,2B
Rolfere01,Baseball Magazine All-Star,1939,ML,,3B
Dickebi01,Baseball Magazine All-Star,1939,ML,,C
Dimagjo01,Baseball Magazine All-Star,1939,ML,,CF
Medwijo01,Baseball Magazine All-Star,1939,ML,,LF
Waltebu01,Baseball Magazine All-Star,1939,ML,,P1
Derripa01,Baseball Magazine All-Star,1939,ML,,P2
Fellebo01,Baseball Magazine All-Star,1939,ML,,P3
Ruffire01,Baseball Magazine All-Star,1939,ML,,P4
Daviscu01,Baseball Magazine All-Star,1939,ML,,P5
Willite01,Baseball Magazine All-Star,1939,ML,,RF
Cronijo01,Baseball Magazine All-Star,1939,ML,,SS
Mccorfr01,Baseball Magazine All-Star,1939,NL,,1B
Freylo01,Baseball Magazine All-Star,1939,NL,,2B
Lavagco01,Baseball Magazine All-Star,1939,NL,,3B
Danniha01,Baseball Magazine All-Star,1939,NL,,C
Leibeha01,Baseball Magazine All-Star,1939,NL,,CF
Medwijo01,Baseball Magazine All-Star,1939,NL,,LF
Waltebu01,Baseball Magazine All-Star,1939,NL,,P1
Derripa01,Baseball Magazine All-Star,1939,NL,,P2
Daviscu01,Baseball Magazine All-Star,1939,NL,,P3
Ottme01,Baseball Magazine All-Star,1939,NL,,RF
Vaughar01,Baseball Magazine All-Star,1939,NL,,SS
Dimagjo01,Most Valuable Player,1939,AL,,
Waltebu01,Most Valuable Player,1939,NL,,
Waltebu01,Pitching Triple Crown,1939,NL,,
Foxxji01,TSN All-Star,1939,ML,,1B
Gordojo01,TSN All-Star,1939,ML,,2B
Rolfere01,TSN All-Star,1939,ML,,3B
Dickebi01,TSN All-Star,1939,ML,,C
Dimagjo01,TSN All-Star,1939,ML,,OF
Medwijo01,TSN All-Star,1939,ML,,OF
Willite01,TSN All-Star,1939,ML,,OF
Fellebo01,TSN All-Star,1939,ML,,P
Ruffire01,TSN All-Star,1939,ML,,P
Waltebu01,TSN All-Star,1939,ML,,P
Cronijo01,TSN All-Star,1939,ML,,SS
Dimagjo01,TSN Guide MVP,1939,AL,,
Waltebu01,TSN Guide MVP,1939,NL,,
Dimagjo01,TSN Major League Player of the Year,1939,ML,,
Foxxji01,Baseball Magazine All-Star,1940,AL,,1B
Gordojo01,Baseball Magazine All-Star,1940,AL,,2B
Cliftha01,Baseball Magazine All-Star,1940,AL,,3B
Hayesfr01,Baseball Magazine All-Star,1940,AL,,C
Dimagjo01,Baseball Magazine All-Star,1940,AL,,CF
Greenha01,Baseball Magazine All-Star,1940,AL,,LF
Fellebo01,Baseball Magazine All-Star,1940,AL,,P1
Newsobo01,Baseball Magazine All-Star,1940,AL,,P2
Kellech01,Baseball Magazine All-Star,1940,AL,,RF
Applilu01,Baseball Magazine All-Star,1940,AL,,SS
Mizejo01,Baseball Magazine All-Star,1940,ML,,1B
Gordojo01,Baseball Magazine All-Star,1940,ML,,2B
Cliftha01,Baseball Magazine All-Star,1940,ML,,3B
Danniha01,Baseball Magazine All-Star,1940,ML,,C
Dimagjo01,Baseball Magazine All-Star,1940,ML,,CF
Greenha01,Baseball Magazine All-Star,1940,ML,,LF
Fellebo01,Baseball Magazine All-Star,1940,ML,,P1
Waltebu01,Baseball Magazine All-Star,1940,ML,,P2
Newsobo01,Baseball Magazine All-Star,1940,ML,,P3
Derripa01,Baseball Magazine All-Star,1940,ML,,P4
Nichobi01,Baseball Magazine All-Star,1940,ML,,RF
Applilu01,Baseball Magazine All-Star,1940,ML,,SS
Mizejo01,Baseball Magazine All-Star,1940,NL,,1B
Hermabi01,Baseball Magazine All-Star,1940,NL,,2B
Werbebi01,Baseball Magazine All-Star,1940,NL,,3B
Danniha01,Baseball Magazine All-Star,1940,NL,,C
Leibeha01,Baseball Magazine All-Star,1940,NL,,CF
Medwijo01,Baseball Magazine All-Star,1940,NL,,LF
Waltebu01,Baseball Magazine All-Star,1940,NL,,P1
Derripa01,Baseball Magazine All-Star,1940,NL,,P2
Nichobi01,Baseball Magazine All-Star,1940,NL,,RF
Milleed03,Baseball Magazine All-Star,1940,NL,,SS
Greenha01,Most Valuable Player,1940,AL,,
Mccorfr01,Most Valuable Player,1940,NL,,
Fellebo01,Pitching Triple Crown,1940,AL,,
Mccorfr01,TSN All-Star,1940,ML,,1B
Gordojo01,TSN All-Star,1940,ML,,2B
Hackst01,TSN All-Star,1940,ML,,3B
Danniha01,TSN All-Star,1940,ML,,C
Dimagjo01,TSN All-Star,1940,ML,,OF
Greenha01,TSN All-Star,1940,ML,,OF
Willite01,TSN All-Star,1940,ML,,OF
Derripa01,TSN All-Star,1940,ML,,P
Fellebo01,TSN All-Star,1940,ML,,P
Waltebu01,TSN All-Star,1940,ML,,P
Applilu01,TSN All-Star,1940,ML,,SS
Greenha01,TSN Guide MVP,1940,AL,,
Mccorfr01,TSN Guide MVP,1940,NL,,
Fellebo01,TSN Major League Player of the Year,1940,ML,,
Foxxji01,Baseball Magazine All-Star,1941,AL,,1B
Gordojo01,Baseball Magazine All-Star,1941,AL,,2B
Taborji01,Baseball Magazine All-Star,1941,AL,,3B
Dickebi01,Baseball Magazine All-Star,1941,AL,,C
Dimagjo01,Baseball Magazine All-Star,1941,AL,,CF
Willite01,Baseball Magazine All-Star,1941,AL,,LF
Fellebo01,Baseball Magazine All-Star,1941,AL,,P1
Leeth01,Baseball Magazine All-Star,1941,AL,,P2
Ruffire01,Baseball Magazine All-Star,1941,AL,,P3
Newsodi01,Baseball Magazine All-Star,1941,AL,,P4
Leonadu02,Baseball Magazine All-Star,1941,AL,,P5
Heathje01,Baseball Magazine All-Star,1941,AL,,RF
Travice01,Baseball Magazine All-Star,1941,AL,,SS
Camildo01,Baseball Magazine All-Star,1941,ML,,1B
Gordojo01,Baseball Magazine All-Star,1941,ML,,2B
Brownji03,Baseball Magazine All-Star,1941,ML,,3B
Dickebi01,Baseball Magazine All-Star,1941,ML,,C
Dimagjo01,Baseball Magazine All-Star,1941,ML,,CF
Willite01,Baseball Magazine All-Star,1941,ML,,LF
Fellebo01,Baseball Magazine All-Star,1941,ML,,P1
Wyattwh01,Baseball Magazine All-Star,1941,ML,,P2
Leeth01,Baseball Magazine All-Star,1941,ML,,P3
Whiteer01,Baseball Magazine All-Star,1941,ML,,P4
Riddlel01,Baseball Magazine All-Star,1941,ML,,P5
Heathje01,Baseball Magazine All-Star,1941,ML,,RF
Travice01,Baseball Magazine All-Star,1941,ML,,SS
Camildo01,Baseball Magazine All-Star,1941,NL,,1B
Crespcr01,Baseball Magazine All-Star,1941,NL,,2B
Brownji03,Baseball Magazine All-Star,1941,NL,,3B
Lopezal01,Baseball Magazine All-Star,1941,NL,,C
Reisepe01,Baseball Magazine All-Star,1941,NL,,CF
Medwijo01,Baseball Magazine All-Star,1941,NL,,LF
Wyattwh01,Baseball Magazine All-Star,1941,NL,,P1
Riddlel01,Baseball Magazine All-Star,1941,NL,,P2
Whiteer01,Baseball Magazine All-Star,1941,NL,,P3
Higbeki01,Baseball Magazine All-Star,1941,NL,,P4
Warnelo01,Baseball Magazine All-Star,1941,NL,,P5
Slaugen01,Baseball Magazine All-Star,1941,NL,,RF
Jurgebi01,Baseball Magazine All-Star,1941,NL,,SS
Dimagjo01,Most Valuable Player,1941,AL,,
Camildo01,Most Valuable Player,1941,NL,,
Camildo01,TSN All-Star,1941,ML,,1B
Gordojo01,TSN All-Star,1941,ML,,2B
Hackst01,TSN All-Star,1941,ML,,3B
Dickebi01,TSN All-Star,1941,ML,,C
Dimagjo01,TSN All-Star,1941,ML,,OF
Reisepe01,TSN All-Star,1941,ML,,OF
Willite01,TSN All-Star,1941,ML,,OF
Fellebo01,TSN All-Star,1941,ML,,P
Leeth01,TSN All-Star,1941,ML,,P
Wyattwh01,TSN All-Star,1941,ML,,P
Travice01,TSN All-Star,1941,ML,,SS
Dimagjo01,TSN Guide MVP,1941,AL,,
Camildo01,TSN Guide MVP,1941,NL,,
Willite01,TSN Major League Player of the Year,1941,ML,,
Hassebu01,Baseball Magazine All-Star,1942,AL,,1B
Gordojo01,Baseball Magazine All-Star,1942,AL,,2B
Keltnke01,Baseball Magazine All-Star,1942,AL,,3B
Dickebi01,Baseball Magazine All-Star,1942,AL,,C
Dimagjo01,Baseball Magazine All-Star,1942,AL,,CF
Willite01,Baseball Magazine All-Star,1942,AL,,LF
Hughste01,Baseball Magazine All-Star,1942,AL,,P1
Bonhati01,Baseball Magazine All-Star,1942,AL,,P2
Bagbyji02,Baseball Magazine All-Star,1942,AL,,P3
Marchph01,Baseball Magazine All-Star,1942,AL,,P4
Chandsp01,Baseball Magazine All-Star,1942,AL,,P5
Spencst01,Baseball Magazine All-Star,1942,AL,,RF
Stephve01,Baseball Magazine All-Star,1942,AL,,SS
Mizejo01,Baseball Magazine All-Star,1942,ML,,1B
Gordojo01,Baseball Magazine All-Star,1942,ML,,2B
Keltnke01,Baseball Magazine All-Star,1942,ML,,3B
Dickebi01,Baseball Magazine All-Star,1942,ML,,C
Dimagjo01,Baseball Magazine All-Star,1942,ML,,CF
Willite01,Baseball Magazine All-Star,1942,ML,,LF
Coopemo01,Baseball Magazine All-Star,1942,ML,,P1
Hughste01,Baseball Magazine All-Star,1942,ML,,P2
Wyattwh01,Baseball Magazine All-Star,1942,ML,,P3
Bonhati01,Baseball Magazine All-Star,1942,ML,,P4
Vandejo01,Baseball Magazine All-Star,1942,ML,,P5
Slaugen01,Baseball Magazine All-Star,1942,ML,,RF
Stephve01,Baseball Magazine All-Star,1942,ML,,SS
Mizejo01,Baseball Magazine All-Star,1942,NL,,1B
Brownji03,Baseball Magazine All-Star,1942,NL,,2B
Vaughar01,Baseball Magazine All-Star,1942,NL,,3B
Lombaer01,Baseball Magazine All-Star,1942,NL,,C
Reisepe01,Baseball Magazine All-Star,1942,NL,,CF
Medwijo01,Baseball Magazine All-Star,1942,NL,,LF
Coopemo01,Baseball Magazine All-Star,1942,NL,,P1
Wyattwh01,Baseball Magazine All-Star,1942,NL,,P2
Vandejo01,Baseball Magazine All-Star,1942,NL,,P3
Hugheto04,Baseball Magazine All-Star,1942,NL,,P4
Beazljo01,Baseball Magazine All-Star,1942,NL,,P5
Slaugen01,Baseball Magazine All-Star,1942,NL,,RF
Marioma01,Baseball Magazine All-Star,1942,NL,,SS
Gordojo01,Most Valuable Player,1942,AL,,
Coopemo01,Most Valuable Player,1942,NL,,
Willite01,Triple Crown,1942,AL,,
Mizejo01,TSN All-Star,1942,ML,,1B
Gordojo01,TSN All-Star,1942,ML,,2B
Hackst01,TSN All-Star,1942,ML,,3B
Owenmi01,TSN All-Star,1942,ML,,C
Dimagjo01,TSN All-Star,1942,ML,,OF
Slaugen01,TSN All-Star,1942,ML,,OF
Willite01,TSN All-Star,1942,ML,,OF
Bonhati01,TSN All-Star,1942,ML,,P
Coopemo01,TSN All-Star,1942,ML,,P
Hughste01,TSN All-Star,1942,ML,,P
Peskyjo01,TSN All-Star,1942,ML,,SS
Gordojo01,TSN Guide MVP,1942,AL,,
Coopemo01,TSN Guide MVP,1942,NL,,
Willite01,TSN Major League Player of the Year,1942,ML,,
Yorkru01,Baseball Magazine All-Star,1943,AL,,1B
Gordojo01,Baseball Magazine All-Star,1943,AL,,2B
Johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
Dickebi01,Baseball Magazine All-Star,1943,AL,,C
Spencst01,Baseball Magazine All-Star,1943,AL,,CF
Kellech01,Baseball Magazine All-Star,1943,AL,,LF
Chandsp01,Baseball Magazine All-Star,1943,AL,,P1
Troutdi01,Baseball Magazine All-Star,1943,AL,,P2
Smithal03,Baseball Magazine All-Star,1943,AL,,P3
Wakefdi01,Baseball Magazine All-Star,1943,AL,,RF
Applilu01,Baseball Magazine All-Star,1943,AL,,SS
Yorkru01,Baseball Magazine All-Star,1943,ML,,1B
Hermabi01,Baseball Magazine All-Star,1943,ML,,2B
Johnsbi03,Baseball Magazine All-Star,1943,ML,,3B
Dickebi01,Baseball Magazine All-Star,1943,ML,,C
Musiast01,Baseball Magazine All-Star,1943,ML,,CF
Kellech01,Baseball Magazine All-Star,1943,ML,,LF
Chandsp01,Baseball Magazine All-Star,1943,ML,,P1
Coopemo01,Baseball Magazine All-Star,1943,ML,,P2
Sewelri01,Baseball Magazine All-Star,1943,ML,,P3
Nichobi01,Baseball Magazine All-Star,1943,ML,,RF
Marioma01,Baseball Magazine All-Star,1943,ML,,SS
Mccorfr01,Baseball Magazine All-Star,1943,NL,,1B
Hermabi01,Baseball Magazine All-Star,1943,NL,,2B
Vaughar01,Baseball Magazine All-Star,1943,NL,,3B
Coopewa01,Baseball Magazine All-Star,1943,NL,,C
Dimagvi01,Baseball Magazine All-Star,1943,NL,,CF
Musiast01,Baseball Magazine All-Star,1943,NL,,LF
Coopemo01,Baseball Magazine All-Star,1943,NL,,P1
Sewelri01,Baseball Magazine All-Star,1943,NL,,P2
Riddlel01,Baseball Magazine All-Star,1943,NL,,P3
Nichobi01,Baseball Magazine All-Star,1943,NL,,RF
Marioma01,Baseball Magazine All-Star,1943,NL,,SS
Chandsp01,Most Valuable Player,1943,AL,,
Musiast01,Most Valuable Player,1943,NL,,
Yorkru01,TSN All-Star,1943,ML,,1B
Hermabi01,TSN All-Star,1943,ML,,2B
Johnsbi03,TSN All-Star,1943,ML,,3B
Coopewa01,TSN All-Star,1943,ML,,C
Musiast01,TSN All-Star,1943,ML,,OF
Nichobi01,TSN All-Star,1943,ML,,OF
Wakefdi01,TSN All-Star,1943,ML,,OF
Chandsp01,TSN All-Star,1943,ML,,P
Coopemo01,TSN All-Star,1943,ML,,P
Sewelri01,TSN All-Star,1943,ML,,P
Applilu01,TSN All-Star,1943,ML,,SS
Chandsp01,TSN Guide MVP,1943,AL,,
Musiast01,TSN Guide MVP,1943,NL,,
Chandsp01,TSN Major League Player of the Year,1943,ML,,
Yorkru01,Baseball Magazine All-Star,1944,AL,,1B
Stirnsn01,Baseball Magazine All-Star,1944,AL,,2B
Keltnke01,Baseball Magazine All-Star,1944,AL,,3B
Hayesfr01,Baseball Magazine All-Star,1944,AL,,C
Spencst01,Baseball Magazine All-Star,1944,AL,,CF
Wakefdi01,Baseball Magazine All-Star,1944,AL,,LF
Newhoha01,Baseball Magazine All-Star,1944,AL,,P1
Troutdi01,Baseball Magazine All-Star,1944,AL,,P2
Hughste01,Baseball Magazine All-Star,1944,AL,,P3
Foxpe01,Baseball Magazine All-Star,1944,AL,,RF
Stephve01,Baseball Magazine All-Star,1944,AL,,SS
Yorkru01,Baseball Magazine All-Star,1944,ML,,1B
Stirnsn01,Baseball Magazine All-Star,1944,ML,,2B
Elliobo01,Baseball Magazine All-Star,1944,ML,,3B
Coopewa01,Baseball Magazine All-Star,1944,ML,,C
Musiast01,Baseball Magazine All-Star,1944,ML,,CF
Wakefdi01,Baseball Magazine All-Star,1944,ML,,LF
Newhoha01,Baseball Magazine All-Star,1944,ML,,P1
Waltebu01,Baseball Magazine All-Star,1944,ML,,P2
Coopemo01,Baseball Magazine All-Star,1944,ML,,P3
Nichobi01,Baseball Magazine All-Star,1944,ML,,RF
Marioma01,Baseball Magazine All-Star,1944,ML,,SS
Sandera01,Baseball Magazine All-Star,1944,NL,,1B
Verbaem01,Baseball Magazine All-Star,1944,NL,,2B
Elliobo01,Baseball Magazine All-Star,1944,NL,,3B
Coopewa01,Baseball Magazine All-Star,1944,NL,,C
Musiast01,Baseball Magazine All-Star,1944,NL,,CF
Medwijo01,Baseball Magazine All-Star,1944,NL,,LF
Waltebu01,Baseball Magazine All-Star,1944,NL,,P1
Coopemo01,Baseball Magazine All-Star,1944,NL,,P2
Voisebi01,Baseball Magazine All-Star,1944,NL,,P3
Nichobi01,Baseball Magazine All-Star,1944,NL,,RF
Marioma01,Baseball Magazine All-Star,1944,NL,,SS
Newhoha01,Most Valuable Player,1944,AL,,
Marioma01,Most Valuable Player,1944,NL,,
Sandera01,TSN All-Star,1944,ML,,1B
Doerrbo01,TSN All-Star,1944,ML,,2B
Elliobo01,TSN All-Star,1944,ML,,3B
Coopewa01,TSN All-Star,1944,ML,,C
Musiast01,TSN All-Star,1944,ML,,OF
Wakefdi01,TSN All-Star,1944,ML,,OF
Walkedi02,TSN All-Star,1944,ML,,OF
Coopemo01,TSN All-Star,1944,ML,,P
Newhoha01,TSN All-Star,1944,ML,,P
Troutdi01,TSN All-Star,1944,ML,,P
Marioma01,TSN All-Star,1944,ML,,SS
Doerrbo01,TSN Guide MVP,1944,AL,,
Marioma01,TSN Guide MVP,1944,NL,,
Marioma01,TSN Major League Player of the Year,1944,ML,,
Newhoha01,TSN Pitcher of the Year,1944,AL,,
Voisebi01,TSN Pitcher of the Year,1944,NL,,
Doerrbo01,TSN Player of the Year,1944,AL,,
Marioma01,TSN Player of the Year,1944,NL,,
Ettenni01,Baseball Magazine All-Star,1945,AL,,1B
Stirnsn01,Baseball Magazine All-Star,1945,AL,,2B
Cuccito01,Baseball Magazine All-Star,1945,AL,,3B
Richapa01,Baseball Magazine All-Star,1945,AL,,C
Heathje01,Baseball Magazine All-Star,1945,AL,,CF
Greenha01,Baseball Magazine All-Star,1945,AL,,LF
Newhoha01,Baseball Magazine All-Star,1945,AL,,P1
Ferrida01,Baseball Magazine All-Star,1945,AL,,P2
Gromest01,Baseball Magazine All-Star,1945,AL,,P3
Wolffro01,Baseball Magazine All-Star,1945,AL,,P4
Cullero01,Baseball Magazine All-Star,1945,AL,,RF
Stephve01,Baseball Magazine All-Star,1945,AL,,SS
Cavarph01,Baseball Magazine All-Star,1945,ML,,1B
Stirnsn01,Baseball Magazine All-Star,1945,ML,,2B
Kurowwh01,Baseball Magazine All-Star,1945,ML,,3B
Richapa01,Baseball Magazine All-Star,1945,ML,,C
Pafkoan01,Baseball Magazine All-Star,1945,ML,,CF
Greenha01,Baseball Magazine All-Star,1945,ML,,LF
Newhoha01,Baseball Magazine All-Star,1945,ML,,P1
Brechha01,Baseball Magazine All-Star,1945,ML,,P2
Ferrida01,Baseball Magazine All-Star,1945,ML,,P3
Borowha01,Baseball Magazine All-Star,1945,ML,,P4
Walkedi02,Baseball Magazine All-Star,1945,ML,,RF
Stephve01,Baseball Magazine All-Star,1945,ML,,SS
Cavarph01,Baseball Magazine All-Star,1945,NL,,1B
Verbaem01,Baseball Magazine All-Star,1945,NL,,2B
Kurowwh01,Baseball Magazine All-Star,1945,NL,,3B
Lopezal01,Baseball Magazine All-Star,1945,NL,,C
Pafkoan01,Baseball Magazine All-Star,1945,NL,,CF
Holmeto01,Baseball Magazine All-Star,1945,NL,,LF
Brechha01,Baseball Magazine All-Star,1945,NL,,P1
Borowha01,Baseball Magazine All-Star,1945,NL,,P2
Barrere01,Baseball Magazine All-Star,1945,NL,,P3
Wyseha01,Baseball Magazine All-Star,1945,NL,,P4
Walkedi02,Baseball Magazine All-Star,1945,NL,,RF
Marioma01,Baseball Magazine All-Star,1945,NL,,SS
Newhoha01,Most Valuable Player,1945,AL,,
Cavarph01,Most Valuable Player,1945,NL,,
Newhoha01,Pitching Triple Crown,1945,AL,,
Cavarph01,TSN All-Star,1945,ML,,1B
Stirnsn01,TSN All-Star,1945,ML,,2B
Kurowwh01,TSN All-Star,1945,ML,,3B
Richapa01,TSN All-Star,1945,ML,,C
Holmeto01,TSN All-Star,1945,ML,,OF
Pafkoan01,TSN All-Star,1945,ML,,OF
Rosengo01,TSN All-Star,1945,ML,,OF
Borowha01,TSN All-Star,1945,ML,,P
Ferrida01,TSN All-Star,1945,ML,,P
Newhoha01,TSN All-Star,1945,ML,,P
Marioma01,TSN All-Star,1945,ML,,SS
Mayoed01,TSN Guide MVP,1945,AL,,
Holmeto01,TSN Guide MVP,1945,NL,,
Newhoha01,TSN Major League Player of the Year,1945,ML,,
Newhoha01,TSN Pitcher of the Year,1945,AL,,
Borowha01,TSN Pitcher of the Year,1945,NL,,
Mayoed01,TSN Player of the Year,1945,AL,,
Holmeto01,TSN Player of the Year,1945,NL,,
Vernomi01,Baseball Magazine All-Star,1946,AL,,1B
Doerrbo01,Baseball Magazine All-Star,1946,AL,,2B
Kellge01,Baseball Magazine All-Star,1946,AL,,3B
Robinaa01,Baseball Magazine All-Star,1946,AL,,C
Dimagjo01,Baseball Magazine All-Star,1946,AL,,CF
Willite01,Baseball Magazine All-Star,1946,AL,,LF
Fellebo01,Baseball Magazine All-Star,1946,AL,,P1
Newhoha01,Baseball Magazine All-Star,1946,AL,,P2
Ferrida01,Baseball Magazine All-Star,1946,AL,,P3
Cullero01,Baseball Magazine All-Star,1946,AL,,RF
Boudrlo01,Baseball Magazine All-Star,1946,AL,,SS
Musiast01,Baseball Magazine All-Star,1946,ML,,1B
Doerrbo01,Baseball Magazine All-Star,1946,ML,,2B
Kurowwh01,Baseball Magazine All-Star,1946,ML,,3B
Robinaa01,Baseball Magazine All-Star,1946,ML,,C
Dimagjo01,Baseball Magazine All-Star,1946,ML,,CF
Willite01,Baseball Magazine All-Star,1946,ML,,LF
Fellebo01,Baseball Magazine All-Star,1946,ML,,P1
Newhoha01,Baseball Magazine All-Star,1946,ML,,P2
Polleho01,Baseball Magazine All-Star,1946,ML,,P3
Slaugen01,Baseball Magazine All-Star,1946,ML,,RF
Boudrlo01,Baseball Magazine All-Star,1946,ML,,SS
Musiast01,Baseball Magazine All-Star,1946,NL,,1B
Stanked01,Baseball Magazine All-Star,1946,NL,,2B
Kurowwh01,Baseball Magazine All-Star,1946,NL,,3B
Mcculcl01,Baseball Magazine All-Star,1946,NL,,C
Cavarph01,Baseball Magazine All-Star,1946,NL,,CF
Ennisde01,Baseball Magazine All-Star,1946,NL,,LF
Polleho01,Baseball Magazine All-Star,1946,NL,,P1
Sainjo01,Baseball Magazine All-Star,1946,NL,,P2
