Hugheji02,1953,WS,BRO,NL,0,0,1,0,0,0,0,12,3,1,1,1,3,0.21,2.25,0,0,0,0,15,0,1,0,0,0
Labincl01,1953,WS,BRO,NL,0,2,3,0,0,0,1,15,10,2,1,1,3,0.45,3.6,0,0,0,0,23,2,2,0,0,1
Loesbi01,1953,WS,BRO,NL,1,0,1,1,0,0,0,24,8,3,1,2,8,0.25,3.38,0,0,0,0,34,0,3,0,0,0
Meyerru01,1953,WS,BRO,NL,0,0,1,0,0,0,0,13,8,3,2,4,5,0.4,6.23,1,0,0,0,24,0,4,0,0,0
Millibo01,1953,WS,BRO,NL,0,0,1,0,0,0,0,6,2,0,0,1,0,0.25,0,0,0,0,0,9,0,0,0,0,0
Podrejo01,1953,WS,BRO,NL,0,1,1,1,0,0,0,8,1,1,1,2,0,0.11,3.38,0,0,1,0,13,0,5,1,0,0
Roepr01,1953,WS,BRO,NL,0,1,1,1,1,0,0,24,5,4,2,4,4,0.18,4.5,0,0,1,0,33,0,4,1,0,0
Wadebe01,1953,WS,BRO,NL,0,0,2,0,0,0,0,7,4,4,0,1,2,0.4,15.43,0,0,0,0,12,1,4,1,0,0
Fordwh01,1953,WS,NYA,AL,0,1,2,2,0,0,0,24,9,4,0,2,7,0.28,4.5,1,1,0,0,34,0,4,0,0,0
Gormato02,1953,WS,NYA,AL,0,0,1,0,0,0,0,9,4,1,0,0,1,0.3,3,0,0,0,0,13,0,1,0,0,0
Kuzavbo01,1953,WS,NYA,AL,0,0,1,0,0,0,0,2,2,1,1,0,1,0.5,13.5,0,0,0,0,4,0,1,0,0,0
Lopated01,1953,WS,NYA,AL,1,0,1,1,1,0,0,27,9,2,0,4,3,0.25,2,1,0,0,0,39,0,2,0,0,1
Mcdonji04,1953,WS,NYA,AL,1,0,1,1,0,0,0,23,12,5,1,0,3,0.35,5.87,0,0,1,0,35,0,6,0,0,1
Raschvi01,1953,WS,NYA,AL,0,1,1,1,1,0,0,24,9,3,1,3,4,0.29,3.38,0,0,0,1,35,0,3,1,0,1
Reynoal01,1953,WS,NYA,AL,1,0,3,1,0,0,1,24,9,6,4,4,9,0.28,6.75,0,0,1,0,37,2,6,0,0,1
Sainjo01,1953,WS,NYA,AL,1,0,2,0,0,0,0,17,8,3,1,1,1,0.32,4.76,0,0,0,0,26,1,3,0,0,0
Schalar01,1953,WS,NYA,AL,0,0,1,0,0,0,0,6,2,1,0,1,1,0.28,4.5,0,0,0,0,9,1,1,1,0,0
Garcimi01,1954,WS,CLE,AL,0,1,2,1,0,0,0,15,6,3,0,4,4,0.31,5.4,1,1,0,0,26,1,4,3,0,0
Houttar01,1954,WS,CLE,AL,0,0,1,0,0,0,0,6,2,1,0,1,1,0.25,4.5,1,0,0,0,9,0,1,0,0,0
Lemonbo01,1954,WS,CLE,AL,0,2,2,2,1,0,0,40,16,10,1,8,11,0.29,6.75,2,1,0,0,64,0,11,1,1,0
Mossido01,1954,WS,CLE,AL,0,0,3,0,0,0,0,12,3,0,0,0,1,0.23,0,0,0,0,0,13,2,0,0,0,1
Narlera01,1954,WS,CLE,AL,0,0,2,0,0,0,0,12,1,1,0,1,2,0.1,2.25,0,0,0,0,14,0,1,2,1,0
Newhoha01,1954,WS,CLE,AL,0,0,1,0,0,0,0,0,1,1,0,1,0,1,,0,0,0,0,2,0,1,0,0,0
Wynnea01,1954,WS,CLE,AL,0,1,1,1,0,0,0,21,4,3,1,2,5,0.16,3.86,0,1,0,0,27,0,3,0,0,0
Antonjo02,1954,WS,NY1,NL,1,0,2,1,1,0,1,32,8,1,1,7,12,0.2,0.84,0,0,0,0,47,1,1,1,0,0
Gomezru01,1954,WS,NY1,NL,1,0,1,1,0,0,0,22,4,2,1,3,2,0.16,2.45,0,0,0,0,29,0,2,1,0,1
Grissma01,1954,WS,NY1,NL,1,0,1,0,0,0,0,8,1,0,0,3,2,0.11,0,2,0,0,0,13,1,0,1,0,0
Liddldo01,1954,WS,NY1,NL,1,0,2,1,0,0,0,21,5,1,1,1,2,0.18,1.29,0,1,0,0,28,0,4,0,0,1
Maglisa01,1954,WS,NY1,NL,0,0,1,1,0,0,0,21,7,2,0,2,2,0.25,2.57,0,0,1,0,31,0,2,0,0,0
Wilheho01,1954,WS,NY1,NL,0,0,2,0,0,0,1,7,1,0,0,0,3,0.11,0,0,0,0,0,9,1,0,0,0,0
Bessedo01,1955,WS,BRO,NL,0,0,3,0,0,0,0,10,3,0,0,1,1,0.27,0,0,0,0,0,12,0,0,0,0,1
Craigro01,1955,WS,BRO,NL,1,0,1,1,0,0,0,18,4,2,1,5,4,0.17,3,0,0,0,0,28,0,2,0,0,1
Erskica01,1955,WS,BRO,NL,0,0,1,1,0,0,0,9,3,3,1,2,3,0.27,9,0,0,0,0,14,0,3,1,0,0
Labincl01,1955,WS,BRO,NL,1,0,4,0,0,0,1,28,6,3,1,2,2,0.18,2.89,0,0,0,0,34,4,3,0,0,3
Loesbi01,1955,WS,BRO,NL,0,1,1,1,0,0,0,11,7,4,0,1,5,0.46,9.82,0,0,2,0,18,0,4,0,0,2
Meyerru01,1955,WS,BRO,NL,0,0,1,0,0,0,0,17,4,0,0,2,4,0.2,0,0,0,0,0,22,0,0,0,0,1
Newcodo01,1955,WS,BRO,NL,0,1,1,1,0,0,0,17,8,6,3,2,4,0.34,9.53,0,0,0,0,25,0,6,0,0,1
Podrejo01,1955,WS,BRO,NL,2,0,2,2,2,1,0,54,15,2,1,4,10,0.22,1,0,0,0,0,70,0,3,0,0,1
Roebued01,1955,WS,BRO,NL,0,0,1,0,0,0,0,6,1,0,0,0,0,0.12,0,0,0,0,0,8,1,0,0,0,0
Spoonka01,1955,WS,BRO,NL,0,1,2,1,0,0,0,10,4,5,1,3,6,0.3,13.5,0,0,0,0,16,0,5,0,0,0
Byrneto01,1955,WS,NYA,AL,1,1,2,2,1,0,0,43,8,3,0,8,8,0.17,1.88,1,0,0,0,56,0,4,2,0,2
Colemri01,1955,WS,NYA,AL,0,0,1,0,0,0,0,3,5,1,0,0,1,0.62,9,0,0,0,0,8,0,1,0,0,0
Fordwh01,1955,WS,NYA,AL,2,0,2,2,1,0,0,51,13,4,2,8,10,0.21,2.12,0,1,1,0,72,0,6,0,1,2
Grimbo01,1955,WS,NYA,AL,0,1,3,1,0,0,1,26,8,4,3,5,8,0.27,4.15,0,1,0,0,36,1,4,1,1,2
Kucksjo01,1955,WS,NYA,AL,0,0,2,0,0,0,0,9,4,2,1,1,1,0.33,6,0,0,0,0,14,0,2,1,0,0
Larsedo01,1955,WS,NYA,AL,0,1,1,1,0,0,0,12,5,5,2,2,2,0.29,11.25,0,0,0,0,19,0,5,0,0,0
Morgato01,1955,WS,NYA,AL,0,0,2,0,0,0,0,11,3,2,0,3,1,0.21,4.91,1,0,0,0,17,0,2,0,0,0
Sturdto01,1955,WS,NYA,AL,0,0,2,0,0,0,0,9,5,2,0,2,0,0.38,6,1,0,0,0,16,2,2,1,0,0
Turlebo01,1955,WS,NYA,AL,0,1,3,1,0,0,0,16,7,5,1,4,7,0.31,8.44,0,0,1,0,28,2,5,1,0,0
Bessedo01,1956,WS,BRO,NL,1,0,2,0,0,0,0,30,8,2,0,3,5,0.22,1.8,1,1,0,0,41,1,2,2,1,1
Craigro01,1956,WS,BRO,NL,0,1,2,1,0,0,0,18,10,8,3,3,4,0.38,,1,1,0,0,29,0,8,0,0,2
Drysddo01,1956,WS,BRO,NL,0,0,1,0,0,0,0,6,2,2,1,1,1,0.25,9,0,0,0,0,9,1,2,0,0,0
Erskica01,1956,WS,BRO,NL,0,1,2,1,0,0,0,15,4,3,0,2,2,0.23,5.4,1,0,0,0,20,1,3,0,1,1
Labincl01,1956,WS,BRO,NL,1,0,2,1,1,1,0,36,8,0,0,3,7,0.18,0,2,0,0,0,47,1,1,0,0,1
Maglisa01,1956,WS,BRO,NL,1,1,2,2,2,0,0,51,14,5,3,6,15,0.23,2.65,0,0,0,0,68,0,5,1,0,1
Newcodo01,1956,WS,BRO,NL,0,1,2,2,0,0,0,14,11,11,4,3,4,0.45,21.21,0,0,0,0,28,0,11,1,0,0
Roebued01,1956,WS,BRO,NL,0,0,3,0,0,0,0,13,1,1,1,0,5,0.07,2.08,0,0,0,0,14,0,1,0,0,0
Byrneto01,1956,WS,NYA,AL,0,0,1,0,0,0,0,1,1,0,1,0,1,0.5,0,0,0,0,0,2,0,1,0,0,0
Fordwh01,1956,WS,NYA,AL,1,1,2,2,1,0,0,36,14,7,2,2,8,0.3,5.25,0,0,0,0,50,0,8,0,2,1
Kucksjo01,1956,WS,NYA,AL,1,0,3,1,1,1,0,33,6,1,0,3,2,0.16,,0,0,0,0,40,0,2,0,0,2
Larsedo01,1956,WS,NYA,AL,1,0,2,2,1,1,0,32,1,0,0,4,7,0.03,0,0,0,0,0,37,0,4,0,1,1
Mcdermi03,1956,WS,NYA,AL,0,0,1,0,0,0,0,9,2,1,0,3,3,0.18,3,0,0,0,0,15,1,2,1,0,0
Morgato01,1956,WS,NYA,AL,0,1,2,0,0,0,0,12,6,4,0,4,3,0.35,9,2,0,0,0,21,0,4,0,0,0
Sturdto01,1956,WS,NYA,AL,1,0,2,1,1,0,0,29,8,3,0,8,9,0.22,2.79,0,0,0,0,43,0,3,0,0,1
Turlebo01,1956,WS,NYA,AL,0,1,3,1,1,0,0,33,4,1,0,8,14,0.11,0.82,2,0,0,0,44,1,1,1,0,0
Buhlbo01,1957,WS,ML1,NL,0,1,2,2,0,0,0,10,6,4,2,6,4,0.42,10.8,0,1,0,0,21,0,5,0,1,0
Burdele01,1957,WS,ML1,NL,3,0,3,3,3,2,0,81,21,2,1,4,13,0.21,0.67,1,0,0,0,104,0,2,1,0,2
Conlege01,1957,WS,ML1,NL,0,0,1,0,0,0,0,5,2,2,1,1,0,0.28,10.8,0,0,0,0,8,0,2,0,0,0
Johnser02,1957,WS,ML1,NL,0,1,3,0,0,0,0,21,2,1,1,1,8,0.09,1.29,0,0,0,0,24,0,1,1,0,0
Mcmahdo02,1957,WS,ML1,NL,0,0,3,0,0,0,0,15,3,0,0,3,5,0.21,0,0,0,0,0,18,3,0,1,0,1
Pizarju01,1957,WS,ML1,NL,0,0,1,0,0,0,0,5,3,2,0,2,1,0.37,10.8,0,0,0,0,10,0,2,0,0,0
Spahnwa01,1957,WS,ML1,NL,1,1,2,2,1,0,0,46,18,8,1,2,2,0.29,4.7,0,0,0,0,63,0,8,0,0,3
Trowbbo01,1957,WS,ML1,NL,0,0,1,0,0,0,0,3,2,5,1,3,1,0.4,45,0,0,0,0,8,0,5,0,0,0
Byrneto01,1957,WS,NYA,AL,0,0,2,0,0,0,0,10,1,2,1,2,1,0.1,5.4,0,0,1,0,13,1,2,0,0,1
Ditmaar01,1957,WS,NYA,AL,0,0,2,0,0,0,0,18,2,0,0,0,2,0.1,0,0,0,1,0,22,0,0,1,0,1
Fordwh01,1957,WS,NYA,AL,1,1,2,2,1,0,0,48,11,2,0,5,7,0.19,1.13,0,0,0,0,62,0,2,1,0,2
Grimbo01,1957,WS,NYA,AL,0,1,2,0,0,0,0,7,3,2,1,0,2,0.33,7.71,0,0,0,0,10,2,2,1,0,0
Kucksjo01,1957,WS,NYA,AL,0,0,1,0,0,0,0,2,1,0,0,1,1,0.33,0,0,0,0,0,4,0,0,0,0,0
Larsedo01,1957,WS,NYA,AL,1,1,2,1,0,0,0,29,8,4,1,5,6,0.21,3.72,0,0,1,0,44,1,5,1,0,0
Shantbo01,1957,WS,NYA,AL,0,1,3,1,0,0,0,20,8,3,1,2,7,0.28,4.05,0,0,0,0,30,0,5,0,0,0
Sturdto01,1957,WS,NYA,AL,0,0,2,1,0,0,0,18,6,4,2,1,2,0.28,6,0,0,0,0,24,0,4,2,0,0
Turlebo01,1957,WS,NYA,AL,1,0,3,2,1,0,0,35,7,3,2,6,12,0.17,2.31,0,1,0,0,47,1,3,0,0,1
Burdele01,1958,WS,ML1,NL,1,2,3,3,1,0,0,67,22,14,5,4,12,0.25,5.64,3,0,0,0,93,0,17,2,1,3
Mcmahdo02,1958,WS,ML1,NL,0,0,3,0,0,0,0,10,3,2,1,3,5,0.23,5.4,0,0,0,0,16,3,2,0,0,0
Pizarju01,1958,WS,ML1,NL,0,0,1,0,0,0,0,5,2,1,0,1,3,0.28,5.4,0,1,0,0,8,0,1,0,0,0
Rushbo01,1958,WS,ML1,NL,0,1,1,1,0,0,0,18,3,2,0,5,2,0.15,3,1,0,0,0,25,0,2,0,0,0
Spahnwa01,1958,WS,ML1,NL,2,1,3,3,2,1,0,86,19,7,4,8,18,0.18,2.2,0,1,0,0,113,0,7,0,1,0
Willeca01,1958,WS,ML1,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0
Dicksmu01,1958,WS,NYA,AL,0,0,2,0,0,0,0,12,4,2,0,0,1,0.26,4.5,0,0,0,0,16,1,2,0,1,0
Ditmaar01,1958,WS,NYA,AL,0,0,1,0,0,0,0,11,2,0,0,0,2,0.18,0,0,0,0,0,12,0,0,1,0,0
Durenry01,1958,WS,NYA,AL,1,1,3,0,0,0,1,28,7,2,0,6,14,0.21,1.93,0,1,0,0,40,2,2,0,1,1
Fordwh01,1958,WS,NYA,AL,0,1,3,3,0,0,0,46,19,7,0,5,16,0.29,4.11,0,2,0,0,71,0,8,1,0,1
Kucksjo01,1958,WS,NYA,AL,0,0,2,0,0,0,0,13,4,1,0,1,0,0.23,2.08,0,0,0,0,18,0,1,0,0,0
Larsedo01,1958,WS,NYA,AL,1,0,2,2,0,0,0,28,9,1,0,6,9,0.25,0.96,1,0,0,0,42,0,1,1,0,0
Maasdu01,1958,WS,NYA,AL,0,0,1,0,0,0,0,1,2,3,1,1,0,0.66,81,0,0,0,0,4,0,3,0,0,0
Monroza01,1958,WS,NYA,AL,0,0,1,0,0,0,0,3,3,3,0,1,1,0.6,27,0,0,0,0,7,1,3,0,1,0
Turlebo01,1958,WS,NYA,AL,2,1,4,2,1,1,1,49,10,5,2,7,13,0.17,2.76,1,0,0,0,64,2,5,1,0,1
Donovdi01,1959,WS,CHA,AL,0,1,3,1,0,0,1,25,4,5,1,3,5,0.14,,0,0,0,0,31,1,5,0,0,1
Lowntu01,1959,WS,CHA,AL,0,0,3,0,0,0,0,10,2,0,0,1,3,0.16,0,0,0,0,0,13,1,0,0,0,0
Moorera02,1959,WS,CHA,AL,0,0,1,0,0,0,0,3,1,1,1,0,1,0.25,9,0,0,0,0,4,1,1,0,0,0
Piercbi02,1959,WS,CHA,AL,0,0,3,0,0,0,0,12,2,0,0,2,3,0.15,,1,0,0,0,17,0,0,2,0,0
Shawbo01,1959,WS,CHA,AL,1,1,2,2,0,0,0,42,17,4,3,2,2,0.28,2.57,0,1,0,0,61,0,4,0,0,0
Stalege01,1959,WS,CHA,AL,0,1,4,0,0,0,1,25,8,2,1,0,3,0.26,2.16,0,0,0,0,31,3,2,1,0,1
Wynnea01,1959,WS,CHA,AL,1,1,3,3,0,0,0,39,19,8,1,4,10,0.33,5.54,0,0,0,0,62,0,9,1,0,0
Churnch01,1959,WS,LAN,NL,0,0,1,0,0,0,0,2,5,2,1,0,0,0.55,27,0,0,0,0,9,0,6,0,0,0
Craigro01,1959,WS,LAN,NL,0,1,2,2,0,0,0,28,15,9,2,5,8,0.38,8.68,1,0,0,0,46,0,9,1,1,2
Drysddo01,1959,WS,LAN,NL,1,0,1,1,0,0,0,21,11,1,0,4,5,0.39,1.29,1,0,0,0,32,0,1,0,0,1
Klippjo01,1959,WS,LAN,NL,0,0,1,0,0,0,0,6,1,0,0,0,2,0.14,0,0,0,0,0,7,1,0,0,0,0
Koufasa01,1959,WS,LAN,NL,0,1,2,1,0,0,0,27,5,1,0,1,7,0.17,1,0,0,0,0,31,0,1,1,0,1
Labincl01,1959,WS,LAN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
Podrejo01,1959,WS,LAN,NL,1,0,2,2,0,0,0,28,7,5,1,6,4,0.2,4.82,0,0,1,0,42,0,5,0,0,1
Sherrla01,1959,WS,LAN,NL,2,0,4,0,0,0,2,38,8,1,0,2,5,0.18,0.71,0,0,1,0,47,4,1,0,0,1
Willist02,1959,WS,LAN,NL,0,0,1,0,0,0,0,6,0,0,0,2,1,0,0,0,0,0,0,8,1,0,1,0,0
Arroylu01,1960,WS,NYA,AL,0,0,1,0,0,0,0,2,2,1,0,0,1,0.5,13.5,0,0,0,0,4,0,1,0,0,0
Coateji01,1960,WS,NYA,AL,0,0,3,0,0,0,0,19,6,4,2,1,3,0.26,5.68,0,0,1,0,26,1,4,1,0,0
Ditmaar01,1960,WS,NYA,AL,0,2,2,2,0,0,0,5,6,4,0,1,0,0.5,21.6,0,0,0,0,13,0,6,0,0,0
Durenry01,1960,WS,NYA,AL,0,0,2,0,0,0,0,12,2,1,0,1,5,0.15,2.25,0,1,1,0,15,2,1,0,0,0
Fordwh01,1960,WS,NYA,AL,2,0,2,2,2,2,0,54,11,0,0,2,8,0.17,0,0,0,0,0,65,0,0,0,0,4
Maasdu01,1960,WS,NYA,AL,0,0,1,0,0,0,0,6,2,1,0,0,1,0.25,4.5,0,0,0,0,9,0,1,1,0,0
Shantbo01,1960,WS,NYA,AL,0,0,3,0,0,0,1,19,4,3,0,1,1,0.2,4.26,0,0,0,0,21,1,3,0,0,3
Staffbi01,1960,WS,NYA,AL,0,0,2,0,0,0,0,18,5,1,0,1,2,0.23,1.5,0,0,0,0,22,0,1,0,0,2
Terryra01,1960,WS,NYA,AL,0,2,2,1,0,0,0,20,7,4,1,1,5,0.25,5.4,0,0,0,0,29,1,4,1,0,0
Turlebo01,1960,WS,NYA,AL,1,0,2,2,0,0,0,28,15,5,1,4,0,0.34,4.82,0,0,1,0,48,0,6,0,0,0
Cheneto01,1960,WS,PIT,NL,0,0,3,0,0,0,0,12,4,2,0,1,6,0.26,4.5,0,1,0,0,17,1,2,0,1,0
Facero01,1960,WS,PIT,NL,0,0,4,0,0,0,3,31,9,6,2,2,4,0.23,5.23,0,0,0,0,41,3,6,0,0,1
Frienbo01,1960,WS,PIT,NL,0,2,3,2,0,0,0,18,13,9,0,3,7,0.44,,0,0,2,0,35,0,10,1,0,0
Gibbojo01,1960,WS,PIT,NL,0,0,2,0,0,0,0,9,4,3,1,1,2,0.3,9,0,0,0,0,14,1,3,0,0,0
Greenfr01,1960,WS,PIT,NL,0,0,3,0,0,0,0,12,11,10,2,1,3,0.5,,0,1,0,0,23,0,10,0,0,0
Haddiha01,1960,WS,PIT,NL,2,0,2,1,0,0,0,22,6,2,1,2,6,0.2,2.45,1,0,0,0,31,1,2,0,0,0
Labincl01,1960,WS,PIT,NL,0,0,3,0,0,0,0,12,13,6,1,1,2,0.54,13.5,0,1,0,0,26,0,11,1,0,2
Lawve01,1960,WS,PIT,NL,2,0,3,3,0,0,0,55,22,7,3,3,8,0.29,3.44,1,1,0,0,77,0,7,0,0,2
Mizelvi01,1960,WS,PIT,NL,0,1,2,1,0,0,0,7,4,4,0,2,1,0.36,15.43,0,0,0,0,13,0,4,0,0,0
Wittge01,1960,WS,PIT,NL,0,0,3,0,0,0,0,8,5,0,0,2,1,0.38,0,1,1,0,0,15,1,0,0,0,0
Brosnji01,1961,WS,CIN,NL,0,0,3,0,0,0,0,18,9,5,0,4,5,0.37,7.5,3,2,0,0,29,1,5,1,0,0
Henrybi01,1961,WS,CIN,NL,0,0,2,0,0,0,0,7,4,5,1,2,3,0.4,19.29,1,0,0,0,13,1,5,1,0,0
Huntke02,1961,WS,CIN,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0
Jayjo01,1961,WS,CIN,NL,1,1,2,2,1,0,0,29,8,6,2,6,6,0.22,5.59,0,0,0,0,42,0,6,0,0,2
Johnske02,1961,WS,CIN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Jonessh02,1961,WS,CIN,NL,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Malonji01,1961,WS,CIN,NL,0,0,1,0,0,0,0,2,4,2,0,1,1,0.66,27,0,0,0,0,7,0,2,0,0,0
Otoolji01,1961,WS,CIN,NL,0,2,2,2,0,0,0,36,11,4,2,7,4,0.25,3,0,0,0,0,51,0,4,0,0,2
Purkebo01,1961,WS,CIN,NL,0,1,2,1,1,0,0,33,6,2,2,3,5,0.15,1.64,1,0,0,0,43,0,5,1,1,0
Arroylu01,1961,WS,NYA,AL,1,0,2,0,0,0,0,12,4,1,0,2,3,0.25,2.25,1,0,0,0,18,2,2,0,0,0
Coateji01,1961,WS,NYA,AL,0,0,1,0,0,0,1,12,1,0,0,1,2,0.07,0,0,0,1,0,15,1,0,0,0,0
Daleybu01,1961,WS,NYA,AL,1,0,2,0,0,0,0,21,5,0,1,0,3,0.19,0,0,0,1,0,27,1,2,0,0,0
Fordwh01,1961,WS,NYA,AL,2,0,2,2,1,1,0,42,6,0,0,1,7,0.12,0,0,0,1,0,49,0,0,0,0,1
Staffbi01,1961,WS,NYA,AL,0,0,1,1,0,0,0,20,7,2,0,2,5,0.25,2.7,1,0,0,0,29,0,2,0,0,0
Terryra01,1961,WS,NYA,AL,0,1,2,2,0,0,0,28,12,5,2,2,7,0.29,4.82,1,0,0,0,43,0,7,0,0,0
Bridgma01,1962,WS,NYA,AL,0,0,2,0,0,0,0,11,4,2,1,2,3,0.28,4.91,1,0,0,0,17,2,3,1,0,0
Coateji01,1962,WS,NYA,AL,0,1,2,0,0,0,0,8,1,2,0,1,3,0.11,6.75,0,0,0,0,10,0,2,0,0,0
Daleybu01,1962,WS,NYA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.25,0,0,0,0,0,5,1,0,0,0,0
Fordwh01,1962,WS,NYA,AL,1,1,3,3,1,0,0,59,24,9,1,4,12,0.3,4.12,0,0,0,0,83,0,9,0,0,4
Staffbi01,1962,WS,NYA,AL,1,0,1,1,1,0,0,27,4,2,1,2,5,0.12,2,0,0,0,0,34,0,2,0,0,0
Terryra01,1962,WS,NYA,AL,2,1,3,3,2,1,0,75,17,5,2,2,16,0.19,1.8,0,0,1,0,94,0,5,3,0,0
Bolinbo01,1962,WS,SFN,NL,0,0,2,0,0,0,0,8,4,2,0,2,2,0.33,6.75,0,0,0,0,14,1,2,0,0,1
Larsedo01,1962,WS,SFN,NL,1,0,3,0,0,0,0,7,1,1,0,2,0,0.14,3.86,0,0,1,0,11,0,1,0,1,0
Maricju01,1962,WS,SFN,NL,0,0,1,1,0,0,0,12,2,0,0,2,4,0.15,0,0,0,0,0,15,0,0,0,0,0
Millest01,1962,WS,SFN,NL,0,0,2,0,0,0,0,4,1,0,0,2,0,0.2,0,0,0,0,0,7,2,0,0,0,0
Odellbi01,1962,WS,SFN,NL,0,1,3,1,0,0,1,37,12,6,1,3,9,0.25,4.38,0,0,1,0,51,2,6,0,0,2
Piercbi02,1962,WS,SFN,NL,1,1,2,2,1,0,0,45,8,4,1,2,5,0.15,2.4,1,0,0,0,55,0,5,0,0,1
Sanfoja02,1962,WS,SFN,NL,1,2,3,3,1,1,0,70,16,5,1,8,19,0.19,1.93,0,1,0,0,93,0,6,1,0,2
Drysddo01,1963,WS,LAN,NL,1,0,1,1,1,1,0,27,3,0,0,1,9,0.1,0,1,0,1,0,32,0,0,1,0,0
Koufasa01,1963,WS,LAN,NL,2,0,2,2,2,0,0,54,12,3,2,3,23,0.18,1.5,0,0,0,0,69,0,3,0,0,1
Perraro01,1963,WS,LAN,NL,0,0,1,0,0,0,1,2,1,0,0,0,1,0.33,0,0,0,0,0,3,1,0,0,0,0
Podrejo01,1963,WS,LAN,NL,1,0,1,1,0,0,0,25,6,1,0,1,4,0.19,1.08,0,0,0,0,32,0,1,0,0,0
Boutoji01,1963,WS,NYA,AL,0,1,1,1,0,0,0,21,4,1,0,5,4,0.17,1.29,0,2,0,0,28,0,1,0,0,1
Downial01,1963,WS,NYA,AL,0,1,1,1,0,0,0,15,7,3,1,1,6,0.35,5.4,0,0,0,0,21,0,3,0,0,2
Fordwh01,1963,WS,NYA,AL,0,2,2,2,0,0,0,36,10,6,2,3,8,0.23,4.5,1,0,0,0,48,0,7,1,1,1
Hamilst01,1963,WS,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
Renifha01,1963,WS,NYA,AL,0,0,3,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,9,3,0,1,0,0
Terryra01,1963,WS,NYA,AL,0,0,1,0,0,0,0,9,3,1,0,1,0,0.27,3,1,0,0,0,12,0,1,0,0,1
Willist02,1963,WS,NYA,AL,0,0,1,0,0,0,0,9,1,0,0,0,5,0.1,0,0,0,0,0,10,0,0,0,0,0
Boutoji01,1964,WS,NYA,AL,2,0,2,2,1,0,0,52,15,3,0,5,7,0.23,1.56,1,0,0,0,72,0,4,2,0,1
Downial01,1964,WS,NYA,AL,0,1,3,1,0,0,0,23,9,7,2,2,5,0.27,,0,0,0,0,35,0,8,0,0,0
Fordwh01,1964,WS,NYA,AL,0,1,1,1,0,0,0,16,8,5,1,1,4,0.34,8.44,0,0,0,0,25,0,5,0,1,0
Hamilst01,1964,WS,NYA,AL,0,0,2,0,0,0,1,6,3,1,1,0,2,0.37,4.5,0,0,0,0,9,1,1,1,0,1
Mikkepe01,1964,WS,NYA,AL,0,1,4,0,0,0,0,14,4,3,1,2,4,0.22,5.79,0,0,0,0,20,3,4,0,0,0
Renifha01,1964,WS,NYA,AL,0,0,1,0,0,0,0,1,2,0,0,0,0,0.66,0,0,0,0,0,3,0,0,0,0,0
Sheldro01,1964,WS,NYA,AL,0,0,2,0,0,0,0,8,0,0,0,2,2,0,0,1,0,0,0,10,0,2,0,1,0
Stottme01,1964,WS,NYA,AL,1,1,3,3,1,0,0,60,18,7,0,6,12,0.23,3.15,0,0,0,0,84,0,8,1,0,2
Terryra01,1964,WS,NYA,AL,0,0,1,0,0,0,0,6,2,0,0,0,3,0.28,0,0,0,0,0,7,1,0,0,0,1
Craigro01,1964,WS,SLN,NL,1,0,2,0,0,0,0,15,2,0,0,3,9,0.12,0,0,0,0,0,19,1,0,0,0,0
Gibsobo01,1964,WS,SLN,NL,2,1,3,3,2,0,0,81,23,9,4,8,31,0.22,3,2,1,2,0,113,0,11,0,1,2
Humphbo01,1964,WS,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0
Richago01,1964,WS,SLN,NL,0,0,2,0,0,0,0,2,3,3,1,2,0,0.75,40.5,2,0,0,0,7,0,3,0,1,0
Sadecra01,1964,WS,SLN,NL,1,0,2,2,0,0,0,19,12,6,1,5,2,0.42,8.53,0,0,0,0,33,0,7,0,0,1
Schulba01,1964,WS,SLN,NL,0,1,4,0,0,0,1,12,9,8,2,3,1,0.45,,1,0,0,0,24,2,8,1,0,0
Simmocu01,1964,WS,SLN,NL,0,1,2,2,0,0,0,43,11,4,2,3,8,0.2,2.51,1,0,0,0,56,0,4,0,0,1
Tayloro01,1964,WS,SLN,NL,0,0,2,0,0,0,1,14,0,0,0,1,2,0,0,0,0,0,0,14,1,0,0,0,0
Breweji01,1965,WS,LAN,NL,0,0,1,0,0,0,0,6,3,1,0,0,1,0.33,4.5,0,1,0,0,9,0,1,0,0,0
Drysddo01,1965,WS,LAN,NL,1,1,2,2,1,0,0,35,12,5,4,3,15,0.26,3.86,0,0,0,0,50,0,9,1,0,0
Koufasa01,1965,WS,LAN,NL,2,1,3,3,2,2,0,72,13,1,0,5,29,0.16,0.38,0,0,0,0,87,0,2,1,0,2
